Column1.country,Column1.square.southwest.lng,Column1.square.southwest.lat,Column1.square.northeast.lng,Column1.square.northeast.lat,Column1.nearestPlace,Column1.coordinates.lng,Column1.coordinates.lat,Column1.words,Column1.language,Column1.map
AU,144.746795,-40.826407,144.74683,-40.82638,"Smithton, Tasmania",144.746813,-40.826393,misfits.skulls.parrot,en,https://w3w.co/misfits.skulls.parrot
ZZ,167.190731,22.814144,167.19076,22.814171,,167.190746,22.814158,misfits.skulls.rowboat,en,https://w3w.co/misfits.skulls.rowboat
CA,-117.511146,52.440626,-117.511102,52.440653,"Jasper Park Lodge, Alberta",-117.511124,52.44064,misfits.skulls.shady,en,https://w3w.co/misfits.skulls.shady
CA,-70.728518,49.881145,-70.728476,49.881172,"Pont Rouge, Quebec",-70.728497,49.881158,misfits.skulls.turkey,en,https://w3w.co/misfits.skulls.turkey
ZZ,-178.118601,42.869718,-178.118564,42.869745,,-178.118583,42.869731,misfits.turkey.cannonball,en,https://w3w.co/misfits.turkey.cannonball
CN,121.607713,31.645752,121.607744,31.645779,"Huilong, Jiangsu",121.607729,31.645766,misfits.turkey.chest,en,https://w3w.co/misfits.turkey.chest
AU,150.148274,-33.480191,150.148306,-33.480164,"Lithgow, New South Wales",150.14829,-33.480177,misfits.turkey.chickens,en,https://w3w.co/misfits.turkey.chickens
ES,-1.642689,42.852226,-1.642652,42.852253,"Berriozar, Navarre",-1.642671,42.85224,misfits.turkey.diet,en,https://w3w.co/misfits.turkey.diet
DE,9.036583,49.677393,9.036625,49.67742,"Michelstadt, Hesse",9.036604,49.677407,misfits.turkey.parrot,en,https://w3w.co/misfits.turkey.parrot
ZZ,158.055927,26.305358,158.055957,26.305385,,158.055942,26.305371,misfits.turkey.rowboat,en,https://w3w.co/misfits.turkey.rowboat
SK,21.919491,48.773555,21.919532,48.773582,"Michalovce, Ko??ick??",21.919511,48.773569,misfits.turkey.shady,en,https://w3w.co/misfits.turkey.shady
AU,118.072732,-32.958199,118.072764,-32.958172,"Wagin, Western Australia",118.072748,-32.958185,misfits.turkey.skulls,en,https://w3w.co/misfits.turkey.skulls
ZZ,-55.655922,43.937257,-55.655885,43.937284,,-55.655904,43.937271,parrot.cannonball.chest,en,https://w3w.co/parrot.cannonball.chest
ZZ,-32.461638,61.242642,-32.461582,61.242669,,-32.46161,61.242656,parrot.cannonball.chickens,en,https://w3w.co/parrot.cannonball.chickens
GL,-25.665608,78.249811,-25.665476,78.249838,Northeast Greenland National Park,-25.665542,78.249825,parrot.cannonball.diet,en,https://w3w.co/parrot.cannonball.diet
ZZ,-149.473046,45.736848,-149.473007,45.736875,,-149.473027,45.736861,parrot.cannonball.misfits,en,https://w3w.co/parrot.cannonball.misfits
ZZ,165.462268,36.723669,165.462302,36.723696,,165.462285,36.723682,parrot.cannonball.rowboat,en,https://w3w.co/parrot.cannonball.rowboat
ZZ,145.065855,50.844707,145.065897,50.844734,"Tymovskoye, Sakhalin Oblast",145.065876,50.84472,parrot.cannonball.shady,en,https://w3w.co/parrot.cannonball.shady
ZZ,-170.777185,64.857724,-170.777121,64.857751,"Lavrentiya, Chukotka Autonomous Okrug",-170.777153,64.857738,parrot.cannonball.skulls,en,https://w3w.co/parrot.cannonball.skulls
ZZ,-28.914325,63.306517,-28.914265,63.306544,,-28.914295,63.30653,parrot.cannonball.turkey,en,https://w3w.co/parrot.cannonball.turkey
ZZ,-16.371859,58.962026,-16.371807,58.962053,,-16.371833,58.962039,parrot.chest.cannonball,en,https://w3w.co/parrot.chest.cannonball
AR,-64.385522,-33.892518,-64.38549,-33.892491,"Vicu??a Mackenna, C??rdoba",-64.385506,-33.892505,parrot.chest.chickens,en,https://w3w.co/parrot.chest.chickens
CN,109.699787,40.523555,109.699823,40.523582,"Baotou, Inner Mongolia",109.699805,40.523569,parrot.chest.diet,en,https://w3w.co/parrot.chest.diet
IR,46.439232,33.658393,46.439264,33.65842,"Ilam, Ilam Province",46.439248,33.658406,parrot.chest.misfits,en,https://w3w.co/parrot.chest.misfits
ZZ,-49.596341,23.315195,-49.596312,23.315222,,-49.596327,23.315209,parrot.chest.rowboat,en,https://w3w.co/parrot.chest.rowboat
RU,38.391791,55.705476,38.391839,55.705503,"Imeni Vorovskogo, Moscow Oblast",38.391815,55.70549,parrot.chest.shady,en,https://w3w.co/parrot.chest.shady
CA,-122.375633,59.238357,-122.37558,59.238384,"Fort Nelson, British Columbia",-122.375607,59.238371,parrot.chest.skulls,en,https://w3w.co/parrot.chest.skulls
PH,124.303124,7.968386,124.303152,7.968413,"Marawi City, Bangsamoro",124.303138,7.9684,parrot.chest.turkey,en,https://w3w.co/parrot.chest.turkey
ZZ,131.273045,38.201488,131.27308,38.201515,"Ulleung-gun, Gyeongsangbuk-do",131.273062,38.201501,parrot.chickens.cannonball,en,https://w3w.co/parrot.chickens.cannonball
RU,38.480102,55.77051,38.48015,55.770537,"Elektrostal’, Moscow Oblast",38.480126,55.770523,parrot.chickens.chest,en,https://w3w.co/parrot.chickens.chest
PL,22.817494,49.830072,22.817536,49.830099,"??urawica, Subcarpathian",22.817515,49.830086,parrot.chickens.diet,en,https://w3w.co/parrot.chickens.diet
TH,100.566428,13.849801,100.566456,13.849828,Nonthaburi,100.566442,13.849814,parrot.chickens.misfits,en,https://w3w.co/parrot.chickens.misfits
ZZ,26.231932,36.453374,26.231966,36.453401,"Astyp??laia, South Aegean",26.231949,36.453388,parrot.chickens.rowboat,en,https://w3w.co/parrot.chickens.rowboat
PR,-66.018247,18.43998,-66.018219,18.440006,Carolina,-66.018233,18.439993,parrot.chickens.shady,en,https://w3w.co/parrot.chickens.shady
CA,-71.497186,45.610527,-71.497148,45.610554,"East Angus, Quebec",-71.497167,45.610541,parrot.chickens.skulls,en,https://w3w.co/parrot.chickens.skulls
AR,-58.527843,-34.797111,-58.527811,-34.797084,"Adrogu??, Buenos Aires",-58.527827,-34.797097,parrot.chickens.turkey,en,https://w3w.co/parrot.chickens.turkey
ZZ,149.498808,45.41699,149.498847,45.417017,"Kuril’sk, Sakhalin Oblast",149.498828,45.417004,parrot.diet.cannonball,en,https://w3w.co/parrot.diet.cannonball
FR,1.95527,48.672569,1.95531,48.672596,"Cernay-la-Ville, Yvelines",1.95529,48.672582,parrot.diet.chest,en,https://w3w.co/parrot.diet.chest
BG,23.383942,42.615028,23.383978,42.615055,"Sofia, Sofia-Capital",23.38396,42.615042,parrot.diet.chickens,en,https://w3w.co/parrot.diet.chickens
FR,3.938894,43.50186,3.938931,43.501887,"Palavas-les-Flots, H??rault",3.938912,43.501873,parrot.diet.misfits,en,https://w3w.co/parrot.diet.misfits
ZZ,-85.098683,17.499461,-85.098654,17.499488,"Savannah Bight, Bay Islands",-85.098669,17.499474,parrot.diet.rowboat,en,https://w3w.co/parrot.diet.rowboat
IR,49.969571,37.186314,49.969605,37.186341,"Astaneh-ye Ashrafiyeh, Gilan",49.969588,37.186328,parrot.diet.shady,en,https://w3w.co/parrot.diet.shady
AU,128.110096,-31.714074,128.110128,-31.714047,"Eucla, Western Australia",128.110112,-31.71406,parrot.diet.skulls,en,https://w3w.co/parrot.diet.skulls
JP,130.406774,33.188282,130.406806,33.188309,"Yanagawa, Fukuoka",130.40679,33.188295,parrot.diet.turkey,en,https://w3w.co/parrot.diet.turkey
ZZ,-23.538127,62.303283,-23.538069,62.30331,"Grindav??k, Southern Peninsula",-23.538098,62.303296,parrot.misfits.cannonball,en,https://w3w.co/parrot.misfits.cannonball
DK,10.246903,56.161007,10.246951,56.161034,"??rhus, Central Jutland",10.246927,56.16102,parrot.misfits.chest,en,https://w3w.co/parrot.misfits.chest
NG,8.275766,11.936772,8.275794,11.936799,"Kura, Kano",8.27578,11.936786,parrot.misfits.chickens,en,https://w3w.co/parrot.misfits.chickens
CA,-79.55805,43.591904,-79.558013,43.591931,"Toronto, Ontario",-79.558032,43.591917,parrot.misfits.diet,en,https://w3w.co/parrot.misfits.diet
ZZ,147.499636,15.737522,147.499664,15.737549,Saipan,147.49965,15.737535,parrot.misfits.rowboat,en,https://w3w.co/parrot.misfits.rowboat
CO,-75.452774,2.841419,-75.452747,2.841446,"Palermo, Huila",-75.452761,2.841432,parrot.misfits.shady,en,https://w3w.co/parrot.misfits.shady
AU,148.340671,-33.498006,148.340703,-33.497979,"Canowindra, New South Wales",148.340687,-33.497992,parrot.misfits.skulls,en,https://w3w.co/parrot.misfits.skulls
JP,143.160441,42.926719,143.160477,42.926746,"Obihiro, Hokkaido",143.160459,42.926733,parrot.misfits.turkey,en,https://w3w.co/parrot.misfits.turkey
ZZ,-126.893445,35.05622,-126.893412,35.056247,,-126.893429,35.056234,parrot.rowboat.cannonball,en,https://w3w.co/parrot.rowboat.cannonball
ZZ,67.887648,22.022747,67.887677,22.022774,"Dwarka, Gujarat",67.887663,22.02276,parrot.rowboat.chest,en,https://w3w.co/parrot.rowboat.chest
ZZ,162.674284,34.827593,162.674317,34.82762,,162.674301,34.827606,parrot.rowboat.chickens,en,https://w3w.co/parrot.rowboat.chickens
ZZ,158.652057,16.415346,158.652085,16.415373,,158.652071,16.41536,parrot.rowboat.diet,en,https://w3w.co/parrot.rowboat.diet
ZZ,-75.917865,14.653407,-75.917837,14.653434,,-75.917851,14.65342,parrot.rowboat.misfits,en,https://w3w.co/parrot.rowboat.misfits
ZZ,134.498132,33.133571,134.498165,33.133597,"Muroto-misakicho, Kochi",134.498149,33.133584,parrot.rowboat.shady,en,https://w3w.co/parrot.rowboat.shady
ZZ,-125.698196,23.408986,-125.698166,23.409013,,-125.698181,23.408999,parrot.rowboat.skulls,en,https://w3w.co/parrot.rowboat.skulls
ZZ,168.631899,26.983533,168.631929,26.98356,,168.631914,26.983546,parrot.rowboat.turkey,en,https://w3w.co/parrot.rowboat.turkey
ZZ,28.058003,72.911142,28.058095,72.911169,"Mehamn, Finnmark",28.058049,72.911155,parrot.shady.cannonball,en,https://w3w.co/parrot.shady.cannonball
IR,51.497604,35.915589,51.497637,35.915616,Tehran,51.49762,35.915602,parrot.shady.chest,en,https://w3w.co/parrot.shady.chest
KR,128.829939,35.901951,128.829972,35.901978,"Gyeongsan-si, Gyeongsangbuk-do",128.829955,35.901965,parrot.shady.chickens,en,https://w3w.co/parrot.shady.chickens
MX,-89.597703,20.859692,-89.597674,20.859719,"San Pedro Chimay, Yucat??n",-89.597689,20.859705,parrot.shady.diet,en,https://w3w.co/parrot.shady.diet
BR,-47.273057,-22.880471,-47.273028,-22.880444,"Hortol??ndia, S??o Paulo",-47.273042,-22.880458,parrot.shady.misfits,en,https://w3w.co/parrot.shady.misfits
ZZ,-52.465841,34.676019,-52.465808,34.676046,,-52.465824,34.676032,parrot.shady.rowboat,en,https://w3w.co/parrot.shady.rowboat
CA,-131.479516,69.625,-131.479438,69.625027,"Inuvik, Northwest Territories",-131.479477,69.625013,parrot.shady.skulls,en,https://w3w.co/parrot.shady.skulls
CN,113.159742,23.222968,113.159771,23.222995,"Guangzhou, Guangdong",113.159756,23.222981,parrot.shady.turkey,en,https://w3w.co/parrot.shady.turkey
ZZ,6.226031,39.274903,6.226066,39.27493,"Es Castell, Balearic Islands",6.226049,39.274916,parrot.skulls.cannonball,en,https://w3w.co/parrot.skulls.cannonball
CA,-120.539937,49.10034,-120.539896,49.100367,"Princeton, British Columbia",-120.539917,49.100353,parrot.skulls.chest,en,https://w3w.co/parrot.skulls.chest
CA,-97.355528,67.288594,-97.355458,67.288621,"Gjoa Haven, Nunavut",-97.355493,67.288608,parrot.skulls.chickens,en,https://w3w.co/parrot.skulls.chickens
CA,-85.023465,64.189575,-85.023403,64.189602,"Coral Harbour, Nunavut",-85.023434,64.189589,parrot.skulls.diet,en,https://w3w.co/parrot.skulls.diet
CA,-136.065133,62.57231,-136.065075,62.572337,"Mayo, Yukon",-136.065104,62.572324,parrot.skulls.misfits,en,https://w3w.co/parrot.skulls.misfits
ZZ,52.64886,24.7431,52.64889,24.743127,"Ruwais, Abu Dhabi",52.648875,24.743114,parrot.skulls.rowboat,en,https://w3w.co/parrot.skulls.rowboat
CA,-129.074686,55.403649,-129.074639,55.403676,"Terrace, British Columbia",-129.074663,55.403663,parrot.skulls.shady,en,https://w3w.co/parrot.skulls.shady
CA,-131.845607,52.677501,-131.845562,52.677528,"Prince Rupert, British Columbia",-131.845584,52.677515,parrot.skulls.turkey,en,https://w3w.co/parrot.skulls.turkey
ZZ,-12.264027,38.848696,-12.263993,38.848723,"Colares, Lisbon",-12.26401,38.848709,parrot.turkey.cannonball,en,https://w3w.co/parrot.turkey.cannonball
CN,116.298471,36.795009,116.298504,36.795036,"Xiliguantun, Shandong",116.298488,36.795022,parrot.turkey.chest,en,https://w3w.co/parrot.turkey.chest
CN,114.394656,30.873194,114.394687,30.873221,"Huangpi, Hubei",114.394672,30.873208,parrot.turkey.chickens,en,https://w3w.co/parrot.turkey.chickens
CN,114.362315,35.539268,114.362348,35.539295,"Huaxian, Henan",114.362331,35.539281,parrot.turkey.diet,en,https://w3w.co/parrot.turkey.diet
CN,93.384847,42.799105,93.384884,42.799132,"Hami, Xinjiang",93.384866,42.799119,parrot.turkey.misfits,en,https://w3w.co/parrot.turkey.misfits
ZZ,-170.047523,28.400981,-170.047492,28.401008,,-170.047507,28.400995,parrot.turkey.rowboat,en,https://w3w.co/parrot.turkey.rowboat
TR,34.444888,39.631145,34.444923,39.631172,"Yerk??y, Yozgat",34.444905,39.631158,parrot.turkey.shady,en,https://w3w.co/parrot.turkey.shady
CA,-73.147333,64.982185,-73.147269,64.982212,"Kinngait, Nunavut",-73.147301,64.982199,parrot.turkey.skulls,en,https://w3w.co/parrot.turkey.skulls
ZZ,-104.123927,17.366537,-104.123898,17.366564,"La Placita de Morelos, Michoac??n",-104.123912,17.366551,rowboat.cannonball.chest,en,https://w3w.co/rowboat.cannonball.chest
ZZ,147.440621,28.71305,147.440652,28.713077,,147.440637,28.713063,rowboat.cannonball.chickens,en,https://w3w.co/rowboat.cannonball.chickens
ZZ,-63.61591,33.513556,-63.615877,33.513583,"St George's, Bermuda",-63.615894,33.51357,rowboat.cannonball.diet,en,https://w3w.co/rowboat.cannonball.diet
ZZ,-30.632899,31.001617,-30.632868,31.001644,,-30.632883,31.001631,rowboat.cannonball.misfits,en,https://w3w.co/rowboat.cannonball.misfits
ZZ,133.647994,17.373437,133.648023,17.373464,,133.648008,17.37345,rowboat.cannonball.parrot,en,https://w3w.co/rowboat.cannonball.parrot
ZZ,-144.011848,27.144028,-144.011818,27.144055,,-144.011833,27.144041,rowboat.cannonball.shady,en,https://w3w.co/rowboat.cannonball.shady
ZZ,-23.186405,18.586109,-23.186377,18.586136,"Espargos, Sal",-23.186391,18.586123,rowboat.cannonball.skulls,en,https://w3w.co/rowboat.cannonball.skulls
ZZ,-151.366179,21.74399,-151.36615,21.744017,,-151.366165,21.744003,rowboat.cannonball.turkey,en,https://w3w.co/rowboat.cannonball.turkey
ZZ,-107.9276,19.987818,-107.927571,19.987845,"La Cruz de Loreto, Jalisco",-107.927586,19.987832,rowboat.chest.cannonball,en,https://w3w.co/rowboat.chest.cannonball
ZZ,-156.17214,19.75919,-156.172111,19.759217,"Kalaoa, Hawaii",-156.172126,19.759204,rowboat.chest.chickens,en,https://w3w.co/rowboat.chest.chickens
ZZ,132.324293,23.684697,132.324323,23.684724,,132.324308,23.684711,rowboat.chest.diet,en,https://w3w.co/rowboat.chest.diet
ZZ,178.355544,21.589424,178.355573,21.589451,,178.355558,21.589438,rowboat.chest.misfits,en,https://w3w.co/rowboat.chest.misfits
ZZ,-121.753347,30.465664,-121.753316,30.465691,,-121.753331,30.465678,rowboat.chest.parrot,en,https://w3w.co/rowboat.chest.parrot
ZZ,169.243288,18.565168,169.243316,18.565195,,169.243302,18.565182,rowboat.chest.shady,en,https://w3w.co/rowboat.chest.shady
ZZ,166.055662,32.220003,166.055694,32.22003,,166.055678,32.220017,rowboat.chest.skulls,en,https://w3w.co/rowboat.chest.skulls
ZZ,-157.491165,36.336217,-157.491131,36.336244,,-157.491148,36.336231,rowboat.chest.turkey,en,https://w3w.co/rowboat.chest.turkey
ZZ,-41.815406,21.8971,-41.815377,21.897127,,-41.815391,21.897114,rowboat.chickens.cannonball,en,https://w3w.co/rowboat.chickens.cannonball
ZZ,151.251318,32.993047,151.25135,32.993074,,151.251334,32.99306,rowboat.chickens.chest,en,https://w3w.co/rowboat.chickens.chest
ZZ,157.170887,25.760646,157.170917,25.760673,,157.170902,25.760659,rowboat.chickens.diet,en,https://w3w.co/rowboat.chickens.diet
ZZ,-48.863465,23.623706,-48.863436,23.623733,,-48.86345,23.62372,rowboat.chickens.misfits,en,https://w3w.co/rowboat.chickens.misfits
ZZ,-21.130044,32.958279,-21.130012,32.958306,,-21.130028,32.958293,rowboat.chickens.parrot,en,https://w3w.co/rowboat.chickens.parrot
ZZ,176.706464,20.391117,176.706493,20.391144,,176.706479,20.39113,rowboat.chickens.shady,en,https://w3w.co/rowboat.chickens.shady
ZZ,153.251279,34.629285,153.251311,34.629312,,153.251295,34.629299,rowboat.chickens.skulls,en,https://w3w.co/rowboat.chickens.skulls
ZZ,138.793348,15.782746,138.793376,15.782773,,138.793362,15.782759,rowboat.chickens.turkey,en,https://w3w.co/rowboat.chickens.turkey
ZZ,-145.183004,31.603547,-145.182972,31.603574,,-145.182988,31.60356,rowboat.diet.cannonball,en,https://w3w.co/rowboat.diet.cannonball
ZZ,-143.681431,19.320073,-143.681403,19.3201,,-143.681417,19.320087,rowboat.diet.chest,en,https://w3w.co/rowboat.diet.chest
ZZ,-38.869003,31.374919,-38.868971,31.374946,,-38.868987,31.374933,rowboat.diet.chickens,en,https://w3w.co/rowboat.diet.chickens
ZZ,-58.284544,33.663486,-58.284512,33.663513,,-58.284528,33.6635,rowboat.diet.misfits,en,https://w3w.co/rowboat.diet.misfits
ZZ,89.323109,19.326973,89.323138,19.327,,89.323124,19.326986,rowboat.diet.parrot,en,https://w3w.co/rowboat.diet.parrot
ZZ,-168.320303,29.63923,-168.320272,29.639257,,-168.320287,29.639244,rowboat.diet.shady,en,https://w3w.co/rowboat.diet.shady
ZZ,69.076826,20.622979,69.076854,20.623006,"Mangrol, Gujarat",69.07684,20.622992,rowboat.diet.skulls,en,https://w3w.co/rowboat.diet.skulls
ZZ,-127.152748,23.947526,-127.152719,23.947553,,-127.152734,23.947539,rowboat.diet.turkey,en,https://w3w.co/rowboat.diet.turkey
ZZ,-168.882651,18.565276,-168.882622,18.565303,,-168.882637,18.565289,rowboat.misfits.cannonball,en,https://w3w.co/rowboat.misfits.cannonball
ZZ,136.113938,28.702889,136.113969,28.702916,,136.113953,28.702903,rowboat.misfits.chest,en,https://w3w.co/rowboat.misfits.chest
ZZ,147.611954,18.378315,147.611983,18.378342,,147.611969,18.378328,rowboat.misfits.chickens,en,https://w3w.co/rowboat.misfits.chickens
ZZ,-118.908374,22.095488,-118.908345,22.095515,,-118.90836,22.095502,rowboat.misfits.diet,en,https://w3w.co/rowboat.misfits.diet
ZZ,-60.832965,28.626455,-60.832934,28.626482,,-60.832949,28.626469,rowboat.misfits.parrot,en,https://w3w.co/rowboat.misfits.parrot
ZZ,-172.360613,17.142626,-172.360585,17.142653,,-172.360599,17.14264,rowboat.misfits.shady,en,https://w3w.co/rowboat.misfits.shady
ZZ,-60.433065,30.297461,-60.433033,30.297488,,-60.433049,30.297475,rowboat.misfits.skulls,en,https://w3w.co/rowboat.misfits.skulls
ZZ,-179.329412,34.413675,-179.329379,34.413702,,-179.329395,34.413689,rowboat.misfits.turkey,en,https://w3w.co/rowboat.misfits.turkey
ZZ,177.232446,28.912139,177.232477,28.912166,,177.232462,28.912152,rowboat.parrot.cannonball,en,https://w3w.co/rowboat.parrot.cannonball
ZZ,157.316243,17.295332,157.316271,17.295359,,157.316257,17.295346,rowboat.parrot.chest,en,https://w3w.co/rowboat.parrot.chest
ZZ,174.442416,28.641845,174.442447,28.641871,,174.442432,28.641858,rowboat.parrot.chickens,en,https://w3w.co/rowboat.parrot.chickens
ZZ,-16.089826,33.442351,-16.089793,33.442378,"Cani??al, Madeira",-16.089809,33.442365,rowboat.parrot.diet,en,https://w3w.co/rowboat.parrot.diet
ZZ,159.413713,30.930412,159.413744,30.930439,,159.413729,30.930425,rowboat.parrot.misfits,en,https://w3w.co/rowboat.parrot.misfits
ZZ,-129.278161,27.072822,-129.278131,27.072849,,-129.278146,27.072836,rowboat.parrot.shady,en,https://w3w.co/rowboat.parrot.shady
ZZ,-118.292747,18.514904,-118.292719,18.514931,,-118.292733,18.514918,rowboat.parrot.skulls,en,https://w3w.co/rowboat.parrot.skulls
ZZ,169.495532,21.672785,169.495561,21.672812,,169.495546,21.672798,rowboat.parrot.turkey,en,https://w3w.co/rowboat.parrot.turkey
ZZ,-127.993846,30.812473,-127.993814,30.8125,,-127.99383,30.812487,rowboat.shady.cannonball,en,https://w3w.co/rowboat.shady.cannonball
ZZ,-135.737705,18.737333,-135.737676,18.73736,,-135.737691,18.737346,rowboat.shady.chest,en,https://w3w.co/rowboat.shady.chest
ZZ,135.848579,30.542179,135.84861,30.542206,,135.848594,30.542192,rowboat.shady.chickens,en,https://w3w.co/rowboat.shady.chickens
ZZ,11.848392,35.426019,11.848425,35.426046,"Lampedusa, Sicily",11.848408,35.426032,rowboat.shady.diet,en,https://w3w.co/rowboat.shady.diet
ZZ,157.079224,32.914079,157.079257,32.914106,,157.07924,32.914093,rowboat.shady.misfits,en,https://w3w.co/rowboat.shady.misfits
ZZ,112.229821,18.744232,112.22985,18.744259,"Wancheng, Hainan",112.229835,18.744246,rowboat.shady.parrot,en,https://w3w.co/rowboat.shady.parrot
ZZ,176.522785,20.040238,176.522813,20.040265,,176.522799,20.040252,rowboat.shady.skulls,en,https://w3w.co/rowboat.shady.skulls
ZZ,177.065539,23.323119,177.065568,23.323146,,177.065554,23.323132,rowboat.shady.turkey,en,https://w3w.co/rowboat.shady.turkey
ZZ,-66.001786,35.392788,-66.001753,35.392815,,-66.001769,35.392801,rowboat.skulls.cannonball,en,https://w3w.co/rowboat.skulls.cannonball
ZZ,-47.558333,22.275981,-47.558304,22.276008,,-47.558319,22.275995,rowboat.skulls.chest,en,https://w3w.co/rowboat.skulls.chest
ZZ,-167.47409,35.122494,-167.474057,35.12252,,-167.474074,35.122507,rowboat.skulls.chickens,en,https://w3w.co/rowboat.skulls.chickens
ZZ,83.844728,16.585247,83.844756,16.585274,"Visakhapatnam, Andhra Pradesh",83.844742,16.58526,rowboat.skulls.diet,en,https://w3w.co/rowboat.skulls.diet
ZZ,-99.439564,14.864974,-99.439536,14.865001,"Santiago Tepextla, Oaxaca",-99.43955,14.864988,rowboat.skulls.misfits,en,https://w3w.co/rowboat.skulls.misfits
ZZ,-151.58773,22.241214,-151.587701,22.241241,,-151.587715,22.241227,rowboat.skulls.parrot,en,https://w3w.co/rowboat.skulls.parrot
ZZ,-47.716214,33.428471,-47.716182,33.428498,,-47.716198,33.428485,rowboat.skulls.shady,en,https://w3w.co/rowboat.skulls.shady
ZZ,-156.671913,27.236767,-156.671883,27.236794,,-156.671898,27.23678,rowboat.skulls.turkey,en,https://w3w.co/rowboat.skulls.turkey
ZZ,-169.389883,36.481565,-169.38985,36.481592,,-169.389867,36.481579,rowboat.turkey.cannonball,en,https://w3w.co/rowboat.turkey.cannonball
ZZ,-58.070285,23.156425,-58.070256,23.156452,,-58.07027,23.156439,rowboat.turkey.chest,en,https://w3w.co/rowboat.turkey.chest
ZZ,28.749131,36.211271,28.749165,36.211298,"Faliraki, South Aegean",28.749148,36.211284,rowboat.turkey.chickens,en,https://w3w.co/rowboat.turkey.chickens
ZZ,107.59548,17.340691,107.595508,17.340718,"????ng H??, Qu???ng Tr???",107.595494,17.340705,rowboat.turkey.diet,en,https://w3w.co/rowboat.turkey.diet
ZZ,-146.517014,15.578752,-146.516986,15.578779,,-146.517,15.578765,rowboat.turkey.misfits,en,https://w3w.co/rowboat.turkey.misfits
ZZ,-159.180096,23.121658,-159.180067,23.121685,"K??lauea, Hawaii",-159.180082,23.121672,rowboat.turkey.parrot,en,https://w3w.co/rowboat.turkey.parrot
ZZ,-75.26596,34.475582,-75.265928,34.475609,"Buxton, North Carolina",-75.265944,34.475596,rowboat.turkey.shady,en,https://w3w.co/rowboat.turkey.shady
ZZ,60.431543,24.542664,60.431573,24.542691,"Chabahar, Sistan and Baluchestan",60.431558,24.542677,rowboat.turkey.skulls,en,https://w3w.co/rowboat.turkey.skulls
ZZ,-141.735923,47.877965,-141.735883,47.877992,,-141.735903,47.877978,shady.cannonball.chest,en,https://w3w.co/shady.cannonball.chest
ZZ,61.921398,71.016683,61.921481,71.01671,"Amderma, Nenets Autonomous Okrug",61.921439,71.016696,shady.cannonball.chickens,en,https://w3w.co/shady.cannonball.chickens
ZZ,-66.529889,38.082929,-66.529855,38.082956,,-66.529872,38.082943,shady.cannonball.diet,en,https://w3w.co/shady.cannonball.diet
ZZ,-169.02163,49.969222,-169.021588,49.969249,,-169.021609,49.969235,shady.cannonball.misfits,en,https://w3w.co/shady.cannonball.misfits
ZZ,-12.87622,43.154431,-12.876183,43.154458,"Fisterra, Galicia",-12.876202,43.154444,shady.cannonball.parrot,en,https://w3w.co/shady.cannonball.parrot
ZZ,153.293115,26.645079,153.293145,26.645106,,153.29313,26.645092,shady.cannonball.rowboat,en,https://w3w.co/shady.cannonball.rowboat
ZZ,13.656603,73.298431,13.656697,73.298458,,13.65665,73.298445,shady.cannonball.skulls,en,https://w3w.co/shady.cannonball.skulls
ZZ,75.986828,72.497224,75.986918,72.497251,"Dikson, Krasnoyarsk Krai",75.986873,72.497237,shady.cannonball.turkey,en,https://w3w.co/shady.cannonball.turkey
ZZ,-170.384938,49.563416,-170.384897,49.563443,,-170.384918,49.56343,shady.chest.cannonball,en,https://w3w.co/shady.chest.cannonball
CN,113.916813,22.807406,113.916842,22.807433,"Humen, Guangdong",113.916827,22.80742,shady.chest.chickens,en,https://w3w.co/shady.chest.chickens
CN,121.378336,31.069049,121.378367,31.069076,"Songjiang, Shanghai",121.378352,31.069063,shady.chest.diet,en,https://w3w.co/shady.chest.diet
IT,12.428866,44.101849,12.428904,44.101876,"San Mauro Pascoli, Emilia-Romagna",12.428885,44.101862,shady.chest.misfits,en,https://w3w.co/shady.chest.misfits
MX,-99.643192,19.231323,-99.643163,19.23135,"San Felipe Tlalmimilolpan, M??xico",-99.643177,19.231336,shady.chest.parrot,en,https://w3w.co/shady.chest.parrot
ZZ,-55.007891,15.611605,-55.007863,15.611632,,-55.007877,15.611619,shady.chest.rowboat,en,https://w3w.co/shady.chest.rowboat
CA,-102.854611,50.390254,-102.854569,50.390281,"Melville, Saskatchewan",-102.85459,50.390268,shady.chest.skulls,en,https://w3w.co/shady.chest.skulls
US,-94.412639,39.052932,-94.412604,39.052959,"Independence, Missouri",-94.412622,39.052946,shady.chest.turkey,en,https://w3w.co/shady.chest.turkey
ZZ,32.941854,73.285468,32.941948,73.285495,,32.941901,73.285481,shady.chickens.cannonball,en,https://w3w.co/shady.chickens.cannonball
BY,26.343124,54.483263,26.34317,54.48329,"Smarhon’, Grodno Region",26.343147,54.483277,shady.chickens.chest,en,https://w3w.co/shady.chickens.chest
IT,7.510685,45.250566,7.510723,45.250593,"Cafasse, Piedmont",7.510704,45.250579,shady.chickens.diet,en,https://w3w.co/shady.chickens.diet
CN,121.469853,36.854221,121.469887,36.854248,"Dongcun, Shandong",121.46987,36.854234,shady.chickens.misfits,en,https://w3w.co/shady.chickens.misfits
ZA,30.004995,-27.735096,30.005026,-27.735069,"Newcastle, KwaZulu-Natal",30.00501,-27.735082,shady.chickens.parrot,en,https://w3w.co/shady.chickens.parrot
